Clumpfoot cabbage
Meadow cabbage
Skunk cabbage
Swamp cabbage
California bay
California buckeye
California sycamore
California walnut
Canada root
Cancer jalap
Carrot
Wild carrot
Carrot weed
Cart track plant
Catalina ironwood
Cherry
Black cherry
Cabinet cherry
Rum cherry
Whiskey cherry
Wild cherry
Wild black cherry
Chestnut
Chigger flower
Chrysanthemum
cinnamon
Clove
Clover
Coakum
Coconut
Coffee plant
Colic weed
Collard
Columbine
Colwort
Hare's colwort
Coneflower
Brilliant coneflower
Cutleaf coneflower
Eastern coneflower
Green-headed Coneflower
Orange coneflower
Tall coneflower
Thin-leaved Coneflower
Three-leaved Coneflower
Cornel
Blueberry cornel
Silky cornel
White cornel
Cornelian tree
Corydalis
Fern-leaf Corydalis
Golden corydalis
Pale corydalis
Pink corydalis
Yellow corydalis
Cotton plant
Creeping yellowcress
Cress
American cress
Bank cress
Belle Isle cress
Bermuda cress
Bulbous cress
Lamb's cress
Land cress
Scurvy cress
Spring cress
Upland cress
Crowfoot
Crow's nest
Crow's toes
Cucumber
Daisy
Brown daisy
daisy
Gloriosa daisy
Poorland daisy
Yellow daisy
Yellow ox-eye daisy
Deadnettle
Henbit deadnettle
Red deadnettle
Spotted deadnettle
Devil's bite
Devil's darning needle
Devil's nose
Devil's plague
Dewberry
Bristly dewberry
Swamp dewberry
Dindle
Dogwood
American dogwood
Florida dogwood
Flowering dogwood
Japanese flowering dogwood
Kousa dogwood
Drumstick
Pacific dogwood
Silky dogwood
Swamp dogwood
Duck retten
Duscle
Durian
Durian kura kura
Durian munjit
Durian pulu
Red durian
Dye-leaves
Easter orchid
Easter orchid
Earth gall
Elderberry
Elegant lupine
Elephant apple
English bull's eye
Eucalyptus
Evergreen huckleberry
Extinguisher moss
Eytelia
Fair-maid-of-France
Fairymoss Azolla caroliniana
Fellenwort
Felonwood
Felonwort
Fennel
Ferns
Boston fern or sword fern
Christmas fern
Coast polypody
Kimberly queen fern
Korean rock fern
Mosquito fern
Sword ferns
Water fern
Western sword fern
Feverbush
Feverfew
Fig
Common fig
Flax
European flax
New Zealand flax
Fluxroot
Fumewort
Yellow fumewort
Gallberry
Garget
Garlic
Golden garlic
Wild garlic
Garlic mustard
Garlic root
Gilliflower
Dame's gilliflower
Night scented gilliflower
Queen's gilliflower
Rogue's gilliflower
Winter gilliflower
Golden buttons
Golden chain
Goldenglow
Golden Jerusalem
Gordaldo
Goose tongue
Grapefruit
Grapevine
Groundberry
Bristly groundberry
Gutweed
Haldi
Harlequin
Rock harlequin
Yellow harlequin
Hay fever weed
Healing blade
Hedge plant
Hellebore
American white hellebore
Big hellebore
Black hellebore
European white hellebore
False hellebore
Swamp hellebore
White hellebore
Hemp
Hemp dogbane
Hen plant
Herb barbara
Hogweed
Holly
Deciduous holly
European holly
Inkberry holly
Meadow holly
Swamp holly
Winterberry holly
Horse cane
Hound's berry
Huckleberry
Evergreen huckleberry
Trailing red huckleberry
Houseleek
Indian hemp
Indian hemp
White Indian hemp
Indian paintbrush
Indian posy
Inkberry
Ironwood
Isle of Man cabbage
Itchweed
Ivy
Jack-by-the-hedge
Jack-in-the-bush
Jasmine
Jewel orchid
Jointed rush
Jugflower
Juneberry
Juniper
Keek
King fern
Kinnikinnik
Kittentail
Knotweed
Kousa
Kudzu
Kumarahou
Laceflower
Lace fern
Lamb's foot
Latanier palm
Laurel magnolia
Lavender
Leek
Lemon
Leopard lily
Lily of the Nile
Lettuce
Lily leek
Lilac
Summer lilac
Little sunflower
Lone fleabane
Love vine
Maize
Mango
Maple
Ash-leaved maple
Black maple
Creek maple
Cutleaf maple
Maple ash
Moose maple
Red river maple
River maple
Silver maple
Silverleaf maple
Soft maple
Striped maple
Sugar maple
Swamp maple
Water maple
White maple
Mesquite
Honey mesquite
Screwbean mesquite
Milfoil
Milkweed
Blunt-leaved Milkweed
Common milkweed
Horsetail milkweed
Orange milkweed
Swamp milkweed
Rose milkweed
Whorled milkweed
Yellow milkweed
Milky tassel
Moosewood
Morel
Petty morel
Mosquito plant
Mother-of-the-evening
Mountain mahogany
Mulberry
Red mulberry
White mulberry
Native fuchsia
Necklace fern
Neem
Nettle
Bull nettle
Carolina horse nettle
Horse nettle
Night-blooming cactus
Nightshade
American nightshade
Bitter nightshade
Black nightshade
Climbing nightshade
Deadly nightshade
Garden nightshade
Trailing nightshade
Trailing violet nightshade
Woody nightshade
Nodding wakerobin
Northern moonwort
Nosebleed
Oak tree -Quercus
Algerian Oak Quercus canariensis
Blue oak
Bur oak
California Black Oak Quercus kelloggii
Canyon Live Oak Quercus chrysolepis
Champion oak
Coast live oak
Cork oak
Dyer's oak
Eastern black oak
English oak
Island oak
Mirbeck's oak
Mossycup white oak
Northern red oak
Pedunculate oak
Pin oak
Red oak
Scarlet oak
Scrub oak
Sessile oak
Spanish oak
Spotted oak
Swamp oak
Swamp Spanish oak
Swamp white oak
Valley oak
White oak
Yellowbark oak
Olive
Onion
Common onion
Giant onion
Nodding onion
Tree onion
Wild onion
Orange
Osage orange
sweet orange
Wild orange
Orange-root
Osage
Osier
Red osier
Parsley
Parsnip
Pea
Peach
Peanut
Pear
Pellitory
Bastard pellitory
European pellitory
Wild pellitory
Penny hedge
Pepper root
Pigeon berry
Pine
Pineapple
Pistachio
European sycamore
Plantain
Broadleaf plantain
Common plantain
Dooryard plantain
Greater plantain
Roundleaf plantain
Wayside plantain
Pleurisy root
Pocan bush
Poison ivy
Poisonberry
Poisonflower
Poke
Indian poke
Pokeroot
Pokeweed
Polkweed
Polecat weed
Poor Annie
Poor man's mustard
Poplar
Poppy
Possumhaw
Potato
Queen Anne's lace
Quercitron
Radical weed
Ragweed
Common ragweed
Giant ragweed
Great ragweed
Ragwort
Common ragwort
Hoary ragwort
Marsh ragwort
Oxford ragwort
Silver ragwort
Rantipole
Rapeseed
Raspberry
Black raspberry
Purple raspberry
Redbrush
Redbud
Eastern redbud
Western redbud
Judas-tree
Red ink plant
Redweed
Rheumatism root
Rhubarb
Ribwort
Rice
Asian rice
African rice
Roadweed
Rocket
Dame's rocket
Sweet rocket
Winter rocket
Yellow rocket
Rocketcress
Rose
Baby rose
Dwarf wild rose
Low rose
Multiflora rose
Prairie rose
Rambler rose
Wild rose
Rosemary
Rye
Saffron crocus
Sanguinary
Saskatoon
Sauce-alone
Scarlet berry
Scoke
Scotch cap
Scrambled eggs
Scurvy grass
Serviceberry
Common serviceberry
Downy serviceberry
Shadblow serviceberry
Shadblow
Shadbush
Silkweed
Swamp silkweed
Virginia silkweed
Skunkweed
Snakeberry
Snowdrop
Sorrel
Redwood sorrel
Speedwell
Corn speedwell
Wall speedwell
Spoolwood
Squaw bush
Stammerwort
Star-of-Persia
Stickweed
Strawberry
Strawberry tree
Strawberry tree 'Marina'
Sugarcane
Swallow-wort
Orange swallow-wort
Silky swallow-wort
Sneezeweed
Sneezewort
Sunflower
Sugarplum
Soldier's woundwort
Stag bush
Swallow-wort
Orange swallow-wort
Silky swallow-wort
Sweet potato
Sweet potato vine
Swinies
Sycamore
Sycamore
Sycamore
Sycamore
Sundari
Gewa
Tansy
Common tansy
White tansy
Wild tansy
Tea
Appalachian tea
Thimbleberry
Thimbleweed
Thousand-leaf
Thousand-seal
Tassel weed
Thistle
Annual sow thistle
California thistle
Canada thistle
Corn thistle
Corn sow thistle
Creeping thistle
Cursed thistle
Field sow thistle
Green thistle
Hard thistle
Hare's thistle
Milk thistle
Nodding thistle
Perennial thistle
Prickly thistle
Sharp-fringed sow Thistle
Small-flowered Thistle
Spiny sow thistle
Spiny-leaved sow Thistle
Swine thistle
Tree sow thistle
Way thistle
Thyme
Tickleweed
Tobacco plant
Tomato
Toothwort
Cutleaf toothwort
Purple-flowered Toothwort
Touch-me-not
Traveller's joy
Tread-softly
Tree tobacco
Trillium
Western trillium
Western wake robin
White trillium
Tuber-root
Tulip
Tulsi
Umbrella palm
Umbrella papyrus
Vanilla orchid
Varnish tree
Velvet bean
Viburnum
Blackhaw viburnum
Leatherleaf viburnum
Violet
Viola species
African violet
Damask violet
Dame's violet
Dog's-tooth-violet or dogtooth violet
Violet bloom
Viper's grass
Virgin's bower
Virginia virgin's bower
Voodoo lily
Walnut
Walnut
Waybread
Western redbud
Wheat
White man's foot
White-root
Wild cotton
Wild hops
Willow
Coyote willow
Goodding willow
Red willow
Rose willow
Windroot
Wineberry
Winterberry
American winterberry
Evergreen winterberry
Virginia winterberry
Wintercress
Early wintercress
Woodbine
Woolly morning glory
Wormwood
Roman wormwood
Wound rocket
Yarrow
Common yarrow
Fernleaf yarrow
Sneezewort yarrow
Woolly yarrow
Yellow fieldcress
Yellowwood
Yellow coneflower
Yam
Yunnan camellia
Zebrawood
Zebrawood
Zedoary
